TIPO_DOCUMENTO|NRO_IDENTIFICACION_FISCAL|RAZON_SOCIAL|COD_CLIENTE|COD_CUENTA|SISTEMA|FACTURA_AFECTADA|FECHA_PAGO|MONEDA_FACTURA|SUBTOTAL|IGV|MONTO_PAGADO
Pago|2033801557|CLIENT_00905|70647575|621764157|AMDOCS|S1AA-0052359844|2026-07-14 00:00:00|PEN|17.79|3.21|21.00
Pago|2061327685|CLIENT_00015|671814511|178426527|AMDOCS|S5AA-0081462800|2026-07-15 00:00:00|PEN|92.75|16.70|109.45
Pago|2060405597|CLIENT_00167|051203231|727735557|AMDOCS|S8AA-0007924838|2026-07-15 00:00:00|PEN|23.67|4.26|27.93
Pago|2030380577|CLIENT_00167|051203231|315635557|AMDOCS|S8AA-0007924837|2026-07-15 00:00:00|PEN|23.67|4.26|27.93
Pago|2066544689|CLIENT_00288|58564575|085404303|AMDOCS|S1AA-0052934252|2026-07-15 00:00:00|PEN|18.98|3.42|22.40
Pago|2040860442|CLIENT_00783|704649321|001375157|AMDOCS|S1AA-0051815329|2026-07-01 00:00:00|PEN|45.86|10.07|55.93
Pago|2020328731|CLIENT_00418|79003575|223963533|AMDOCS|S3AA-0079464694|2026-07-01 00:00:00|PEN|32.09|7.04|39.13
Pago|2008344430|CLIENT_00699|994931321|569464047|AMDOCS|S1AA-0051732253|2026-07-01 00:00:00|PEN|19.17|4.21|23.38
Pago|2047909598|CLIENT_00269|90834906|119300257|AMDOCS|S9AA-0082587909|2026-07-20 00:00:00|PEN|65.14|11.73|76.86
Pago|2000873711|CLIENT_00049|044889811|582704137|AMDOCS|S7AA-0068044811|2026-07-20 00:00:00|PEN|70.71|12.73|83.44
Pago|2092799884|CLIENT_00674|44868985|694799306|AMDOCS|S9AA-0082879794|2026-06-17 00:00:00|PEN|8.49|1.86|10.35
Pago|2028901029|CLIENT_00037|966673111|751447357|AMDOCS|S9AA-0083097245|2026-06-19 00:00:00|PEN|4.85|1.06|5.92
Pago|2009872591|CLIENT_00043|13548316|092539657|AMDOCS|S9AA-0082775106|2026-06-19 00:00:00|PEN|1.33|.29|1.62
Pago|2059056062|CLIENT_00456|401913421|259110067|AMDOCS|S3AA-0078579520|2026-07-03 00:00:00|PEN|25.54|5.61|31.15
Pago|2031734441|CLIENT_00717|05968995|550389406|AMDOCS|S5AA-0081271954|2026-07-03 00:00:00|PEN|120.20|26.38|146.58
Pago|2015955796|CLIENT_00568|36984575|533151601|AMDOCS|S7AA-0068245735|2026-07-03 00:00:00|PEN|54.47|11.96|66.43
Pago|2000467776|CLIENT_00136|657982821|839284947|AMDOCS|S7AA-0068188662|2026-07-03 00:00:00|PEN|14.35|3.15|17.50
Pago|2086433692|CLIENT_00136|657982821|607498947|AMDOCS|S7AA-0068188698|2026-07-03 00:00:00|PEN|14.29|3.14|17.43
Pago|2043334184|CLIENT_00662|154096131|359489557|AMDOCS|S9AA-0082944793|2026-07-03 00:00:00|PEN|51.60|11.33|62.93
Pago|2088776603|CLIENT_00662|154096131|526723757|AMDOCS|S9AA-0082945007|2026-07-03 00:00:00|PEN|51.60|11.33|62.93
Pago|2030866005|CLIENT_00662|154096131|924404857|AMDOCS|S9AA-0082945228|2026-07-03 00:00:00|PEN|51.60|11.33|62.93
Pago|2009279182|CLIENT_00662|154096131|324404857|AMDOCS|S9AA-0082945227|2026-07-03 00:00:00|PEN|51.60|11.33|62.93
Pago|2068334049|CLIENT_00662|154096131|811665457|AMDOCS|S9AA-0082944593|2026-07-03 00:00:00|PEN|46.44|10.19|56.63
Pago|2057980795|CLIENT_00662|645070911|869999637|AMDOCS|S9AA-0082900094|2026-07-03 00:00:00|PEN|177.94|39.06|217.00
Pago|2086798985|CLIENT_00662|154096131|102596067|AMDOCS|S9AA-0082945663|2026-07-03 00:00:00|PEN|40.47|8.88|49.35
Pago|2098337123|CLIENT_00365|640401021|887482337|AMDOCS|S9AA-0082899689|2026-07-04 00:00:00|PEN|86.04|18.89|104.93
Pago|2018493281|CLIENT_00365|640401021|123014357|AMDOCS|S9AA-0082902014|2026-07-04 00:00:00|PEN|117.56|25.80|143.36
Pago|2064193979|CLIENT_00887|435846421|419702347|AMDOCS|S8AA-0008099743|2026-07-04 00:00:00|PEN|97.52|21.41|118.93
Pago|2074489080|CLIENT_00887|65625575|596121473|AMDOCS|S7AA-0068184699|2026-07-04 00:00:00|PEN|114.69|25.17|139.86
Pago|2076391207|CLIENT_00887|435846421|136952347|AMDOCS|S8AA-0008099744|2026-07-04 00:00:00|PEN|109.00|23.93|132.93
Pago|2087414110|CLIENT_00526|97081995|653919406|AMDOCS|S9AA-0083177379|2026-07-04 00:00:00|PEN|74.56|16.37|90.93
Pago|2076613247|CLIENT_00440|90271406|681112857|AMDOCS|S5AA-0080978671|2026-07-04 00:00:00|PEN|54.24|11.91|66.15
Pago|2007306359|CLIENT_00438|71762285|031722306|AMDOCS|S5AA-0080804890|2026-07-05 00:00:00|PEN|22.30|4.90|27.20
Pago|2042305136|CLIENT_00438|71762285|031722306|AMDOCS|S5AA-0079687035|2026-07-05 00:00:00|PEN|111.61|24.50|136.12
Pago|2008485481|CLIENT_00614|33041185|632327757|AMDOCS|S9AA-0082792265|2026-07-21 00:00:00|PEN|88.57|15.95|104.51
Pago|2014709746|CLIENT_00875|332812621|071849547|AMDOCS|S3AA-0080010165|2026-07-21 00:00:00|PEN|105.53|19.00|124.53
Pago|2040757877|CLIENT_00307|289009821|958134057|AMDOCS|S9AA-0083206995|2026-07-21 00:00:00|PEN|77.06|13.87|90.93
Pago|2070570413|CLIENT_00307|289009821|229924057|AMDOCS|S9AA-0083206994|2026-07-21 00:00:00|PEN|64.84|11.67|76.51
Pago|2031808793|CLIENT_00307|289009821|958134057|AMDOCS|S9AA-0081889220|2026-07-21 00:00:00|PEN|77.06|13.87|90.93
Pago|2093972164|CLIENT_00307|289009821|229924057|AMDOCS|S9AA-0081889219|2026-07-21 00:00:00|PEN|64.90|11.68|76.58
Pago|2070011235|CLIENT_00666|966296531|342129067|AMDOCS|S6AA-0000136406|2026-06-09 00:00:00|PEN|1.18|.21|1.39
Pago|2047770405|CLIENT_00867|871938221|171224937|AMDOCS|S9AA-0081454415|2026-06-20 00:00:00|PEN|3.05|.67|3.72
Pago|2066387109|CLIENT_00337|051238721|086657847|AMDOCS|S7AA-0068135405|2026-07-02 00:00:00|PEN|50.45|11.08|61.53
Pago|2091534039|CLIENT_00872|397147921|239879657|AMDOCS|S3AA-0079433644|2026-07-02 00:00:00|PEN|112.33|24.66|136.99
Pago|2091865038|CLIENT_00872|397147921|239879657|AMDOCS|S3AA-0079433644|2026-07-02 00:00:00|PEN|5.68|1.25|6.93
Pago|2050502220|CLIENT_00468|81900195|147262847|AMDOCS|S5AA-0081042963|2026-07-08 00:00:00|PEN|51.60|11.33|62.93
Pago|2006724655|CLIENT_00143|80572906|782449506|AMDOCS|S9AA-0082109963|2026-07-08 00:00:00|PEN|89.95|19.74|109.69
Pago|2077792360|CLIENT_00468|81900195|583170547|AMDOCS|S5AA-0081042665|2026-07-08 00:00:00|PEN|56.83|12.47|69.30
Pago|2003970000|CLIENT_00085|124459521|882184547|AMDOCS|S7AA-0068762011|2026-07-08 00:00:00|PEN|97.41|21.38|118.79
Pago|2010061458|CLIENT_00524|79291106|840691506|AMDOCS|S9AA-0083330198|2026-07-06 00:00:00|PEN|90.06|19.77|109.83
Pago|2061195913|CLIENT_00760|558077111|052291067|AMDOCS|S3AA-0079064216|2026-07-06 00:00:00|PEN|51.60|11.33|62.93
Pago|2089127811|CLIENT_00456|244253411|726927957|AMDOCS|S3AA-0078940449|2026-07-03 00:00:00|PEN|49.31|10.82|60.13
Pago|2045728618|CLIENT_00788|864924721|859748657|AMDOCS|S3AA-0079186557|2026-07-04 00:00:00|PEN|54.24|11.91|66.15
Pago|2029016932|CLIENT_00317|55190516|950594606|AMDOCS|S9AA-0082974230|2026-07-04 00:00:00|PEN|68.82|15.11|83.93
Pago|2008533135|CLIENT_00273|226188921|562791557|AMDOCS|S5AA-0081072718|2026-07-04 00:00:00|PEN|83.12|18.24|101.36
Pago|2076050582|CLIENT_00189|415645531|921296067|AMDOCS|S6AA-0000060630|2026-07-04 00:00:00|PEN|17.62|3.87|21.49
Pago|2038360014|CLIENT_00418|79003575|527733873|AMDOCS|S3AA-0079465310|2026-07-04 00:00:00|PEN|26.89|5.90|32.80
Pago|2091452099|CLIENT_00990|687330621|848818657|AMDOCS|S3AA-0079366990|2026-07-04 00:00:00|PEN|90.06|19.77|109.83
Pago|2006280346|CLIENT_00431|66409995|202000506|AMDOCS|S9AA-0081746741|2026-07-04 00:00:00|PEN|64.29|14.11|78.40
Pago|2025620699|CLIENT_00513|159921021|882812537|AMDOCS|S1AA-0052698365|2026-07-21 00:00:00|PEN|105.53|19.00|124.53
Pago|2047073420|CLIENT_00249|100636111|727830147|AMDOCS|S9AA-0082535710|2026-07-21 00:00:00|PEN|47.40|8.53|55.93
Pago|2020614360|CLIENT_00393|05650016|114999506|AMDOCS|S9AA-0082931764|2026-07-21 00:00:00|PEN|207.57|37.37|244.93
Pago|2084701120|CLIENT_00513|159921021|240297637|AMDOCS|S1AA-0052698401|2026-07-21 00:00:00|PEN|10.33|1.86|12.18
Pago|2045013020|CLIENT_00513|159921021|977833337|AMDOCS|S1AA-0052698317|2026-07-21 00:00:00|PEN|22.48|4.05|26.53
Pago|2053094555|CLIENT_00779|37698395|462643757|AMDOCS|S9AA-0081812496|2026-07-21 00:00:00|PEN|99.84|17.97|117.81
Pago|2052340677|CLIENT_00779|37698395|462643757|AMDOCS|S9AA-0083131607|2026-07-21 00:00:00|PEN|109.57|19.73|129.29
Pago|2045269682|CLIENT_00521|44811516|047674606|AMDOCS|S9AA-0082880873|2026-07-21 00:00:00|PEN|55.35|9.96|65.31
Pago|2076429162|CLIENT_00521|71440575|539301103|AMDOCS|S1AA-0052464803|2026-07-21 00:00:00|PEN|10.33|1.86|12.18
Pago|2015757865|CLIENT_00521|71440575|218426103|AMDOCS|S1AA-0052464824|2026-07-21 00:00:00|PEN|10.33|1.86|12.18
Pago|2052571507|CLIENT_00076|32851575|196475917|AMDOCS|S1AA-0052500932|2026-07-21 00:00:00|PEN|51.91|9.35|61.25
Pago|2083394317|CLIENT_00713|98360385|977703306|AMDOCS|S5AA-0082273292|2026-07-21 00:00:00|PEN|77.95|14.03|91.98
Pago|2060124626|CLIENT_00673|462851321|152941047|AMDOCS|S1AA-0052787094|2026-07-21 00:00:00|PEN|18.92|3.41|22.33
Pago|2065741511|CLIENT_00662|51834206|732033837|AMDOCS|S5AA-0081745437|2026-07-21 00:00:00|PEN|56.29|10.14|66.43
Pago|2073666914|CLIENT_00895|69942575|344731601|AMDOCS|S1AA-0053002143|2026-07-21 00:00:00|PEN|16.85|3.03|19.88
Pago|2081557271|CLIENT_00895|69942575|244731601|AMDOCS|S1AA-0053002142|2026-07-21 00:00:00|PEN|23.08|4.15|27.23
Pago|2088837644|CLIENT_00895|69942575|144731601|AMDOCS|S1AA-0053002141|2026-07-21 00:00:00|PEN|16.91|3.05|19.95
Pago|2096905451|CLIENT_00895|69942575|044731601|AMDOCS|S1AA-0053002140|2026-07-21 00:00:00|PEN|16.85|3.03|19.88
Pago|2085866987|CLIENT_00895|88942575|732812923|AMDOCS|S3AA-0079586178|2026-07-21 00:00:00|PEN|28.18|5.07|33.25
Pago|2019557133|CLIENT_00895|69942575|834731601|AMDOCS|S1AA-0053002138|2026-07-21 00:00:00|PEN|16.85|3.03|19.88
Pago|2040023821|CLIENT_00895|69942575|934731601|AMDOCS|S1AA-0053002139|2026-07-21 00:00:00|PEN|16.91|3.05|19.95
Pago|2014704106|CLIENT_00936|568000|31686100|ISIS|S300-255043|2026-07-22 00:00:00|PEN|1015.00|182.70|1197.70
Pago|2062849793|CLIENT_00574|549491531|861761067|AMDOCS|S7AA-0068103176|2026-07-02 00:00:00|PEN|40.12|8.81|48.93
Pago|2088121602|CLIENT_00904|478016031|086489257|AMDOCS|S4AA-0008095706|2026-07-02 00:00:00|PEN|77.60|17.04|94.64
Pago|2002459973|CLIENT_00887|435846421|343721347|AMDOCS|S8AA-0008099721|2026-07-06 00:00:00|PEN|229.54|50.39|279.93
Pago|2096761566|CLIENT_00511|04656085|572360306|AMDOCS|S9AA-0075486333|2026-07-06 00:00:00|PEN|4.56|1.00|5.57
Pago|2012621430|CLIENT_00065|85425595|356731747|AMDOCS|S9AA-0083002962|2026-07-06 00:00:00|PEN|20.89|4.59|25.48
Pago|2008557127|CLIENT_00065|19585595|563121747|AMDOCS|S9AA-0083283001|2026-07-06 00:00:00|PEN|91.78|20.15|111.93
Pago|2060463438|CLIENT_00559|62957795|726097406|AMDOCS|S5AA-0081097699|2026-07-07 00:00:00|PEN|107.40|23.57|130.97
Pago|2001341850|CLIENT_00681|197529901|740066937|AMDOCS|S9AA-0083282165|2026-06-20 00:00:00|PEN|2.41|.53|2.94
Pago|2072160389|CLIENT_00662|154096131|102596067|AMDOCS|S9AA-0082945663|2026-06-25 00:00:00|PEN|13.76|3.02|16.79
Pago|2072690831|CLIENT_00802|150349921|892599157|AMDOCS|S8AA-0007927477|2026-07-03 00:00:00|PEN|100.34|22.02|122.36
Pago|2041410754|CLIENT_00802|150349921|892599157|AMDOCS|S8AA-0007630119|2026-07-03 00:00:00|PEN|100.34|22.02|122.36
Pago|2093220275|CLIENT_00756|44954575|532128993|AMDOCS|S1AA-0052017166|2026-07-03 00:00:00|PEN|5169.50|1134.77|6304.27
Pago|2056144451|CLIENT_00756|66947575|956960057|AMDOCS|S1AA-0052182638|2026-07-03 00:00:00|PEN|5.68|1.25|6.93
Pago|2030350128|CLIENT_00209|30333575|044780043|AMDOCS|S3AA-0079726019|2026-07-20 00:00:00|PEN|39.68|7.14|46.83
Pago|2027762883|CLIENT_00236|642552431|314247857|AMDOCS|S9AA-0082902881|2026-07-21 00:00:00|PEN|53.33|9.60|62.93
Pago|2043698608|CLIENT_00037|966673111|751447357|AMDOCS|S9AA-0083097245|2026-07-21 00:00:00|PEN|165.66|29.82|195.48
Pago|2018351055|CLIENT_00743|582149431|403578957|AMDOCS|S9AA-0083233988|2026-07-21 00:00:00|PEN|77.06|13.87|90.93
Pago|2030500532|CLIENT_00078|21761575|057746343|AMDOCS|S3AA-0078647652|2026-07-21 00:00:00|PEN|28.18|5.07|33.25
Pago|2031084574|CLIENT_00078|21761575|057746343|AMDOCS|S3AA-0079810115|2026-07-21 00:00:00|PEN|25.45|4.58|30.03
Pago|2001825805|CLIENT_00348|512985521|966312157|AMDOCS|S3AA-0079843296|2026-07-21 00:00:00|PEN|88.92|16.01|104.93
Pago|2075420312|CLIENT_00020|281114021|509180557|AMDOCS|S9AA-0083207571|2026-07-21 00:00:00|PEN|41.47|7.46|48.93
Pago|2024298306|CLIENT_00511|04656085|572360306|AMDOCS|S9AA-0076488657|2026-07-21 00:00:00|PEN|34.06|6.13|40.19
Pago|2031203897|CLIENT_00762|34542575|044822823|AMDOCS|S3AA-0078932584|2026-07-02 00:00:00|PEN|18.43|4.04|22.47
Pago|2062557489|CLIENT_00942|659474221|739516837|AMDOCS|S5AA-0081318222|2026-07-08 00:00:00|PEN|154.81|33.98|188.79
Pago|2000300509|CLIENT_00917|62874416|746371067|AMDOCS|S9AA-0082741916|2026-07-08 00:00:00|PEN|91.78|20.15|111.93
Pago|2015554649|CLIENT_00514|19676295|174972406|AMDOCS|S5AA-0081569408|2026-07-07 00:00:00|PEN|45.86|10.07|55.93
Pago|2052310426|CLIENT_00027|439858611|442690737|AMDOCS|S9AA-0082798123|2026-07-07 00:00:00|PEN|72.27|15.86|88.13
Pago|2087460452|CLIENT_00460|03160295|627412406|AMDOCS|S9AA-0082761240|2026-07-07 00:00:00|PEN|45.86|10.07|55.93
Pago|2014556610|CLIENT_00214|30601716|148582057|AMDOCS|S5AA-0080934200|2026-07-07 00:00:00|PEN|91.73|20.13|111.86
Pago|2082057839|CLIENT_00554|16502516|980105606|AMDOCS|S9AA-0083025105|2026-07-29 00:00:00|PEN|38.68|6.96|45.64
Pago|2072209233|CLIENT_00904|478016031|086489257|AMDOCS|S4AA-0008236597|2026-07-30 00:00:00|PEN|103.31|18.59|121.91
Pago|2015439664|CLIENT_00418|79003575|931637733|AMDOCS|S3AA-0079670139|2026-07-30 00:00:00|PEN|34.11|6.14|40.25
Pago|2082618416|CLIENT_00083|06594575|903148513|AMDOCS|S3AA-0080248237|2026-07-30 00:00:00|PEN|37.32|6.72|44.03
Pago|2023148141|CLIENT_00320|30344575|277349343|AMDOCS|S3AA-0079726079|2026-07-30 00:00:00|PEN|27.23|4.90|32.13
Pago|2031560741|CLIENT_00902|558507131|155885457|AMDOCS|S4AA-0008487714|2026-07-31 00:00:00|PEN|53.33|9.60|62.93
Pago|2058216703|CLIENT_00762|34542575|447425313|AMDOCS|S3AA-0080089516|2026-07-31 00:00:00|PEN|25.21|4.54|29.75
Pago|2009056636|CLIENT_00705|185578121|008521737|AMDOCS|S3AA-0073654748|2026-07-31 00:00:00|PEN|59.41|10.70|70.11
Pago|2066854509|CLIENT_00619|70805406|916244506|AMDOCS|S5AA-0081685463|2026-07-31 00:00:00|PEN|80.21|14.43|94.64
Pago|2021730606|CLIENT_00619|72894406|536244506|AMDOCS|S5AA-0081829052|2026-07-31 00:00:00|PEN|16.61|2.99|19.60
Pago|2010394010|CLIENT_00619|85115406|726244506|AMDOCS|S5AA-0082051697|2026-07-31 00:00:00|PEN|58.67|10.56|69.23
Pago|2043923625|CLIENT_00164|087471221|336668737|AMDOCS|S3AA-0079514670|2026-07-31 00:00:00|PEN|71.13|12.80|83.93
Pago|2084499858|CLIENT_00232|441453231|918290957|AMDOCS|S8AA-0007906861|2026-07-16 00:00:00|PEN|103.52|18.63|122.15
Pago|2037757541|CLIENT_00199|43669685|809287957|AMDOCS|S9AA-0082340037|2026-07-16 00:00:00|PEN|83.76|15.08|98.84
Pago|2089216910|CLIENT_00949|729370231|598302557|AMDOCS|S5AA-0080890970|2026-06-14 00:00:00|PEN|100.16|21.99|122.15
Pago|2088485339|CLIENT_00716|323244011|578646717|AMDOCS|S9AA-0082240529|2026-06-14 00:00:00|PEN|38.40|8.43|46.83
Pago|2014166280|CLIENT_00551|77576606|346056506|AMDOCS|S9AA-0081841956|2026-06-14 00:00:00|PEN|88.97|19.53|108.50
Pago|2010425479|CLIENT_00707|833798331|800712857|AMDOCS|S8AA-0007591360|2026-06-14 00:00:00|PEN|97.52|21.41|118.93
Pago|2058345149|CLIENT_00232|441453231|918290957|AMDOCS|S8AA-0007609857|2026-06-16 00:00:00|PEN|77.20|16.95|94.15
Pago|2010659997|CLIENT_00381|73724206|715942506|AMDOCS|S9AA-0082360366|2026-06-17 00:00:00|PEN|22.96|5.04|28.00
Pago|2007646081|CLIENT_00381|73724206|715942506|AMDOCS|S9AA-0082360366|2026-06-17 00:00:00|PEN|40.18|8.82|49.00
Pago|2076023400|CLIENT_00381|74034206|525942506|AMDOCS|S9AA-0082429455|2026-06-17 00:00:00|PEN|31.34|6.88|38.22
Pago|2017913151|CLIENT_00482|626911331|242968657|AMDOCS|S8AA-0007554582|2026-06-17 00:00:00|PEN|22.47|4.93|27.41
Pago|2007494049|CLIENT_00339|38200585|336070057|AMDOCS|S5AA-0081515447|2026-06-09 00:00:00|PEN|3.15|.69|3.84
Pago|2099665368|CLIENT_00339|38200585|708760057|AMDOCS|S5AA-0081515446|2026-06-09 00:00:00|PEN|3.15|.69|3.84
Pago|2094430823|CLIENT_00949|729370231|598302557|AMDOCS|S5AA-0081109046|2026-06-14 00:00:00|PEN|18.88|4.14|23.02
Pago|2059791752|CLIENT_00929|75231785|312517857|AMDOCS|S9AA-0081683069|2026-06-19 00:00:00|PEN|119.22|26.17|145.39
Pago|2065722978|CLIENT_00478|403044421|164577247|AMDOCS|S4AA-0008188592|2026-06-19 00:00:00|PEN|48.04|10.55|58.59
Pago|2029084727|CLIENT_00710|57851575|343254133|AMDOCS|S1AA-0051504778|2026-06-19 00:00:00|PEN|24.05|5.28|29.33
Pago|2010280211|CLIENT_00710|57851575|743767433|AMDOCS|S1AA-0051504812|2026-06-19 00:00:00|PEN|191.49|42.03|233.52
Pago|2089935977|CLIENT_00509|351242611|058866937|AMDOCS|S5AA-0080337763|2026-06-19 00:00:00|PEN|51.60|11.33|62.93
Pago|2066331018|CLIENT_00601|73991575|475838023|AMDOCS|S1AA-0051968280|2026-06-19 00:00:00|PEN|68.82|15.11|83.93
Pago|2024177972|CLIENT_00132|00147116|380284537|AMDOCS|S9AA-0082051698|2026-06-22 00:00:00|PEN|63.08|13.85|76.93
Pago|2080713308|CLIENT_00225|26052575|075594063|AMDOCS|S3AA-0079122964|2026-06-22 00:00:00|PEN|24.05|5.28|29.33
Pago|2026522410|CLIENT_00068|32621575|492061703|AMDOCS|S3AA-0078742044|2026-06-22 00:00:00|PEN|42.99|9.44|52.43
Pago|2048747968|CLIENT_00130|72759006|089316647|AMDOCS|S5AA-0081108156|2026-06-24 00:00:00|PEN|108.89|23.90|132.79
Pago|2054335919|CLIENT_00098|37026575|484984303|AMDOCS|S1AA-0052226690|2026-06-24 00:00:00|PEN|72.04|15.81|87.85
Pago|2020787796|CLIENT_00011|56631806|827509506|AMDOCS|S5AA-0081381043|2026-06-24 00:00:00|PEN|118.47|26.01|144.48
Pago|2071082447|CLIENT_00987|34612575|745692323|AMDOCS|S1AA-0052009056|2026-06-24 00:00:00|PEN|17.16|3.77|20.93
Pago|2031664944|CLIENT_00853|28725575|310231601|AMDOCS|S1AA-0052294796|2026-06-24 00:00:00|PEN|22.90|5.03|27.93
Pago|2056163476|CLIENT_00980|285796721|710425847|AMDOCS|S4AA-0008120190|2026-06-24 00:00:00|PEN|103.26|22.67|125.93
Pago|2012170806|CLIENT_00350|62740575|210307413|AMDOCS|S1AA-0052519441|2026-07-16 00:00:00|PEN|31.38|5.65|37.03
Pago|2098010004|CLIENT_00350|62740575|316839573|AMDOCS|S1AA-0052520298|2026-07-16 00:00:00|PEN|31.38|5.65|37.03
Pago|2098818821|CLIENT_00350|62740575|416839573|AMDOCS|S1AA-0052520299|2026-07-16 00:00:00|PEN|31.38|5.65|37.03
Pago|2072853719|CLIENT_00350|62740575|101099673|AMDOCS|S1AA-0052520327|2026-07-16 00:00:00|PEN|62.76|11.30|74.06
Pago|2038144396|CLIENT_00350|62740575|498997223|AMDOCS|S1AA-0052519537|2026-07-16 00:00:00|PEN|31.38|5.65|37.03
Pago|2098324947|CLIENT_00350|62740575|232039543|AMDOCS|S1AA-0052519813|2026-07-16 00:00:00|PEN|31.38|5.65|37.03
Pago|2092693113|CLIENT_00172|175639431|395777957|AMDOCS|S8AA-0008002857|2026-07-16 00:00:00|PEN|17.79|3.21|21.00
Pago|2081733189|CLIENT_00101|638249611|470724827|AMDOCS|S3AA-0077904455|2026-06-28 00:00:00|PEN|31.37|6.89|38.26
Pago|2001432018|CLIENT_00741|866009421|419573947|AMDOCS|S8AA-0007089655|2026-07-17 00:00:00|PEN|8.16|1.47|9.63
Pago|2003257995|CLIENT_00741|866009421|231292067|AMDOCS|S8AA-0007981343|2026-07-17 00:00:00|PEN|53.33|9.60|62.93
Pago|2094579959|CLIENT_00350|62740575|354307413|AMDOCS|S1AA-0052519446|2026-07-16 00:00:00|PEN|20.11|3.62|23.73
Pago|2083625607|CLIENT_00352|160410421|078449147|AMDOCS|S9AA-0083027830|2026-07-16 00:00:00|PEN|59.02|10.63|69.65
Pago|2079947829|CLIENT_00350|62740575|132039543|AMDOCS|S1AA-0052519812|2026-07-16 00:00:00|PEN|18.92|3.41|22.33
Pago|2021165059|CLIENT_00350|62740575|718534043|AMDOCS|S1AA-0052519730|2026-07-16 00:00:00|PEN|31.38|5.65|37.03
Pago|2038779803|CLIENT_00350|62740575|304204213|AMDOCS|S1AA-0052519411|2026-07-16 00:00:00|PEN|20.11|3.62|23.73
Pago|2071872293|CLIENT_00350|62740575|616839573|AMDOCS|S1AA-0052520300|2026-07-16 00:00:00|PEN|16.55|2.98|19.53
Pago|2070942382|CLIENT_00382|54366285|843962306|AMDOCS|S9AA-0082887763|2026-07-16 00:00:00|PEN|50.37|9.07|59.43
Pago|2030497303|CLIENT_00382|50266285|841297637|AMDOCS|S9AA-0082552325|2026-07-16 00:00:00|PEN|117.64|21.18|138.81
Pago|2091691985|CLIENT_00508|77873195|129741406|AMDOCS|S9AA-0081841193|2026-07-16 00:00:00|PEN|52.41|9.44|61.85
Pago|2051257023|CLIENT_00508|77873195|129741406|AMDOCS|S9AA-0083159839|2026-07-16 00:00:00|PEN|53.92|9.71|63.63
Pago|2072827495|CLIENT_00321|13461575|528114673|AMDOCS|S7AA-0068838324|2026-07-16 00:00:00|PEN|33.75|6.08|39.83
Pago|2080121177|CLIENT_00321|93461575|390109501|AMDOCS|S1AA-0052600792|2026-07-16 00:00:00|PEN|248.14|44.67|292.81
Pago|2002282707|CLIENT_00321|13461575|777122357|AMDOCS|S7AA-0068843213|2026-07-16 00:00:00|PEN|23.67|4.26|27.93
Pago|2016581558|CLIENT_00321|93461575|297837137|AMDOCS|S1AA-0052603048|2026-07-16 00:00:00|PEN|44.43|7.99|52.43
Pago|2003613503|CLIENT_00321|93461575|798433963|AMDOCS|S1AA-0052601834|2026-07-16 00:00:00|PEN|33.75|6.08|39.83
Pago|2080890125|CLIENT_00321|13461575|371977173|AMDOCS|S7AA-0068838267|2026-07-16 00:00:00|PEN|33.75|6.08|39.83
Pago|2095493323|CLIENT_00350|62740575|530004003|AMDOCS|S1AA-0052512395|2026-07-16 00:00:00|PEN|59.26|10.67|69.93
Pago|2013354671|CLIENT_00350|62740575|340233203|AMDOCS|S1AA-0052512461|2026-07-16 00:00:00|PEN|31.38|5.65|37.03
Pago|2047993973|CLIENT_00350|62740575|074307413|AMDOCS|S1AA-0052519447|2026-07-16 00:00:00|PEN|31.38|5.65|37.03
Pago|2021494556|CLIENT_00350|62740575|850307413|AMDOCS|S1AA-0052519443|2026-07-16 00:00:00|PEN|59.26|10.67|69.93
Pago|2007591006|CLIENT_00011|06538595|646495406|AMDOCS|S9AA-0083016103|2026-07-16 00:00:00|PEN|149.16|26.85|176.02
Pago|2064561415|CLIENT_00350|62740575|270307413|AMDOCS|S1AA-0052519444|2026-07-16 00:00:00|PEN|31.38|5.65|37.03
Pago|2024271553|CLIENT_00350|62740575|730307413|AMDOCS|S1AA-0052519442|2026-07-16 00:00:00|PEN|59.26|10.67|69.93
Pago|2052675109|CLIENT_00350|62740575|337301103|AMDOCS|S1AA-0052512416|2026-07-16 00:00:00|PEN|31.38|5.65|37.03
Pago|2048019998|CLIENT_00350|62740575|281003703|AMDOCS|S1AA-0052519321|2026-07-16 00:00:00|PEN|31.38|5.65|37.03
Pago|2013719711|CLIENT_00350|62740575|390307413|AMDOCS|S1AA-0052519445|2026-07-16 00:00:00|PEN|31.38|5.65|37.03
Pago|2059325040|CLIENT_00090|215219121|412903747|AMDOCS|S3AA-0079814597|2026-06-05 00:00:00|PEN|1.53|.27|1.80
Pago|2063970218|CLIENT_00090|215219121|412903747|AMDOCS|S3AA-0079814597|2026-07-07 00:00:00|PEN|4.80|.86|5.66
Pago|2079875023|CLIENT_00282|398260721|394614747|AMDOCS|S8AA-0007862059|2026-07-17 00:00:00|PEN|52.14|9.39|61.53
Pago|2018501249|CLIENT_00107|642694521|347199547|AMDOCS|S3AA-0078975021|2026-07-17 00:00:00|PEN|82.75|14.90|97.65
Pago|2024916697|CLIENT_00704|009206321|954881547|AMDOCS|S9AA-0082510713|2026-07-18 00:00:00|PEN|37.32|6.72|44.03
