SEGMENTO_PAIS|TIPO_DOCUMENTO|NUMERO_IDENTIFICACION_FISCAL|RAZON_SOCIAL|SUNAT_ESTADO_RUC|SUNAT_ESTADO_CONTRIBUYENTE|SUNAT_DEPARTAMENTO|SUNAT_PROVINCIA|SUNAT_DISTRITO
SEGMENTO_004|RUC|2062644804|CLIENT_00156|HABIDO|ACTIVO|CAJAMARCA|Jaén|Jaén
SEGMENTO_004|RUC|2091901431|CLIENT_00297|HABIDO|ACTIVO|CUSCO|Cusco|Cusco
SEGMENTO_004|RUC|2052084350|CLIENT_00841|HABIDO|ACTIVO|LA LIBERTAD|Trujillo|Trujillo
SEGMENTO_004|RUC|2001625741|CLIENT_00222|NO HABIDO|BAJA DE OFICIO|LAMBAYEQUE|Chiclayo|Chiclayo
SEGMENTO_004|RUC|2066690205|CLIENT_00259|HABIDO|ACTIVO|LIMA|Lima|Lurin
SEGMENTO_004|RUC|2077608678|CLIENT_00105|HABIDO|ACTIVO|PASCO|Oxapampa|Villa Rica
SEGMENTO_002|RUC|2001476166|CLIENT_00915|HABIDO|ACTIVO|LIMA|Lima|Santiago de Surco
SEGMENTO_004|RUC|2001938901|CLIENT_00457|HABIDO|ACTIVO|LIMA|Lima|Villa El Salvador
SEGMENTO_004|RUC|2098217998|CLIENT_00516|HABIDO|ACTIVO|CALLAO|Prov. Const. del Callao|Callao
SEGMENTO_004|RUC|2032635276|CLIENT_00664|HABIDO|ACTIVO|CAJAMARCA|Chota|Chota
SEGMENTO_004|RUC|2003970000|CLIENT_00085|HABIDO|SUSPENSION TEMPORAL|LIMA|Lima|Miraflores
SEGMENTO_004|RUC|2074525786|CLIENT_00733|HABIDO|ACTIVO|PUNO|San Román|Juliaca
SEGMENTO_004|RUC|2035877410|CLIENT_00432|HABIDO|BAJA DE OFICIO|PIURA|Piura|Piura
SEGMENTO_004|RUC|2021652039|CLIENT_00067|HABIDO|ACTIVO|LA LIBERTAD|Trujillo|Trujillo
SEGMENTO_004|RUC|2000507960|CLIENT_00943|HABIDO|ACTIVO|LA LIBERTAD|Ascope|Paijan
SEGMENTO_004|RUC|2023554395|CLIENT_00492|HABIDO|BAJA DE OFICIO|PIURA|Piura|Piura
SEGMENTO_004|RUC|2093387336|CLIENT_00580|HABIDO|ACTIVO|LIMA|Lima|San Juan de Miraflores
SEGMENTO_004|RUC|2014689387|CLIENT_00420|HABIDO|ACTIVO|LIMA|Lima|Miraflores
SEGMENTO_004|RUC|2006563540|CLIENT_00639|HABIDO|ACTIVO|ANCASH|Huaraz|Huaraz
SEGMENTO_004|RUC|2089896350|CLIENT_00217|HABIDO|ACTIVO|LIMA|Lima|Los Olivos
SEGMENTO_002|RUC|2069121500|CLIENT_00717|HABIDO|ACTIVO|LIMA|Lima|Magdalena del Mar
SEGMENTO_004|RUC|2051682890|CLIENT_00374|HABIDO|ACTIVO|ANCASH|Santa|Chimbote
SEGMENTO_004|RUC|2050748661|CLIENT_00587|HABIDO|BAJA DE OFICIO|LIMA|Lima|Santa Anita
SEGMENTO_004|RUC|2080795747|CLIENT_00687|HABIDO|ACTIVO|LIMA|Lima|Chorrillos
SEGMENTO_002|RUC|2003858294|CLIENT_00954|HABIDO|ACTIVO|LIMA|Lima|Lurigancho
SEGMENTO_004|RUC|2058024554|CLIENT_00604|HABIDO|ACTIVO|LIMA|Lima|Los Olivos
SEGMENTO_004|RUC|2078726535|CLIENT_00097|HABIDO|BAJA DE OFICIO|LIMA|Lima|Ate
SEGMENTO_004|RUC|2067095729|CLIENT_00388|HABIDO|ACTIVO|LA LIBERTAD|Trujillo|Trujillo
SEGMENTO_004|RUC|2005459584|CLIENT_00291|HABIDO|ACTIVO|LORETO|Maynas|Iquitos
SEGMENTO_004|RUC|2067392845|CLIENT_00917|HABIDO|ACTIVO|LIMA|Lima|Ate
SEGMENTO_002|RUC|2053276369|CLIENT_00932|HABIDO|ACTIVO|SAN MARTIN|San Martín|Tarapoto
SEGMENTO_004|RUC|2012895360|CLIENT_00264|HABIDO|ACTIVO|LORETO|Maynas|Punchana
SEGMENTO_004|RUC|2078944293|CLIENT_00812|HABIDO|ACTIVO|TACNA|Tacna|Tacna
SEGMENTO_002|RUC|2098929554|CLIENT_00413|HABIDO|ACTIVO|LIMA|Lima|Miraflores
SEGMENTO_004|RUC|2090077848|CLIENT_00372|HABIDO|ACTIVO|TUMBES|Tumbes|Tumbes
SEGMENTO_004|RUC|2044541341|CLIENT_00399|HABIDO|SUSPENSION TEMPORAL|ANCASH|Casma|Casma
SEGMENTO_004|RUC|2055840070|CLIENT_00557|HABIDO|ACTIVO|LIMA|Lima|Miraflores
SEGMENTO_004|RUC|2043931605|CLIENT_00834|HABIDO|ACTIVO|JUNIN|Huancayo|El Tambo
SEGMENTO_004|RUC|2080123968|CLIENT_00281|HABIDO|ACTIVO|LIMA|Lima|San Borja
SEGMENTO_004|RUC|2033213127|CLIENT_00483|HABIDO|BAJA PROV. POR OFICI|LIMA|Lima|Los Olivos
SEGMENTO_004|RUC|2054376441|CLIENT_00416|HABIDO|SUSPENSION TEMPORAL|PIURA|Sullana|Sullana
SEGMENTO_004|RUC|2088901543|CLIENT_00185|HABIDO|ACTIVO|UCAYALI|Coronel Portillo|Yarinacocha
SEGMENTO_004|RUC|2004792943|CLIENT_00818|HABIDO|ACTIVO|LIMA|Lima|Surquillo
SEGMENTO_004|RUC|2050012017|CLIENT_00285|HABIDO|ACTIVO|LIMA|Lima|Breña
SEGMENTO_004|RUC|2093804116|CLIENT_00577|HABIDO|ACTIVO|LIMA|Lima|La Victoria
SEGMENTO_004|RUC|2010229419|CLIENT_00940|HABIDO|ACTIVO|LIMA|Lima|Barranco
SEGMENTO_004|RUC|1048743727|CLIENT_00498|HABIDO|ACTIVO|LA LIBERTAD|Trujillo|El Porvenir
SEGMENTO_004|RUC|1031024653|CLIENT_00975|HABIDO|ACTIVO|LA LIBERTAD|Trujillo|Trujillo
SEGMENTO_004|RUC|2035992313|CLIENT_00793|HABIDO|ACTIVO|JUNIN|Yauli|Morococha
SEGMENTO_004|RUC|2016965059|CLIENT_00391|HABIDO|ACTIVO|SAN MARTIN|San Martín|La Banda de Shilcayo
SEGMENTO_004|RUC|2098378939|CLIENT_00598|HABIDO|ACTIVO|LIMA|Lima|Santiago de Surco
SEGMENTO_004|RUC|2028381006|CLIENT_00481|HABIDO|ACTIVO|JUNIN|Huancayo|Chilca
SEGMENTO_004|RUC|2033412319|CLIENT_00995|HABIDO|ACTIVO|CUSCO|Cusco|Wanchaq
SEGMENTO_004|RUC|2061945853|CLIENT_00964|HABIDO|ACTIVO|AREQUIPA|Arequipa|Arequipa
SEGMENTO_004|RUC|2026820794|CLIENT_00028|HABIDO|ACTIVO|LIMA|Lima|Lurigancho
SEGMENTO_004|RUC|2082618416|CLIENT_00083|HABIDO|BAJA DE OFICIO|AREQUIPA|Arequipa|La Joya
SEGMENTO_004|RUC|2021717009|CLIENT_00572|HABIDO|ACTIVO|JUNIN|Huancayo|El Tambo
SEGMENTO_004|RUC|2066854509|CLIENT_00619|HABIDO|ACTIVO|LIMA|Lima|Miraflores
SEGMENTO_004|RUC|2086870606|CLIENT_00742|HABIDO|ACTIVO|LIMA|Lima|San Juan de Lurigancho
SEGMENTO_004|RUC|2048682270|CLIENT_00300|HABIDO|ACTIVO|LIMA|Lima|Pachacamac
SEGMENTO_002|RUC|2039530710|CLIENT_00063|HABIDO|ACTIVO|UCAYALI|Coronel Portillo|Calleria
SEGMENTO_004|RUC|2031981897|CLIENT_00248|HABIDO|ACTIVO|LIMA|Lima|San Borja
SEGMENTO_004|RUC|2090896108|CLIENT_00183|HABIDO|ACTIVO|LA LIBERTAD|Trujillo|El Porvenir
SEGMENTO_004|RUC|2046058498|CLIENT_00633|HABIDO|ACTIVO|LIMA|Lima|San Isidro
SEGMENTO_004|RUC|2010061458|CLIENT_00524|HABIDO|ACTIVO|LIMA|Lima|San Miguel
SEGMENTO_004|RUC|2060001107|CLIENT_00314|HABIDO|ACTIVO|LIMA|Lima|Los Olivos
SEGMENTO_004|RUC|2040008808|CLIENT_00209|HABIDO|ACTIVO|PIURA|Sullana|Ignacio Escudero
SEGMENTO_004|RUC|2043931649|CLIENT_00311|HABIDO|ACTIVO|LIMA|Lima|San Juan de Lurigancho
SEGMENTO_004|RUC|2021250702|CLIENT_00176|HABIDO|ACTIVO|LIMA|Lima|Magdalena del Mar
SEGMENTO_004|RUC|2022543695|CLIENT_00820|HABIDO|ACTIVO|LIMA|Lima|El Agustino
SEGMENTO_004|RUC|2031853028|CLIENT_00531|HABIDO|ACTIVO|LIMA|Lima|Los Olivos
SEGMENTO_004|RUC|2068178034|CLIENT_00379|HABIDO|BAJA DE OFICIO|LIMA|Lima|Villa El Salvador
SEGMENTO_004|RUC|2008371952|CLIENT_00582|HABIDO|ACTIVO|TACNA|Tacna|Tacna
SEGMENTO_004|RUC|2003554480|CLIENT_00842|HABIDO|BAJA PROV. POR OFICI|LIMA|Lima|Santiago de Surco
SEGMENTO_004|RUC|2063005127|CLIENT_00354|HABIDO|ACTIVO|SAN MARTIN|San Martín|Tarapoto
SEGMENTO_004|RUC|2017937229|CLIENT_00299|HABIDO|ACTIVO|LIMA|Lima|Jesús María
SEGMENTO_004|RUC|1003385935|CLIENT_00953|HABIDO|ACTIVO|LIMA|Lima|San Isidro
SEGMENTO_004|RUC|2044354863|CLIENT_00913|HABIDO|ACTIVO|LIMA|Lima|Lince
SEGMENTO_004|RUC|2009780710|CLIENT_00275|HABIDO|ACTIVO|CALLAO|Prov. Const. del Callao|Callao
SEGMENTO_004|RUC|2011487576|CLIENT_00046|HABIDO|ACTIVO|LIMA|Lima|Magdalena del Mar
SEGMENTO_004|RUC|2063540669|CLIENT_00684|HABIDO|ACTIVO|LIMA|Lima|Comas
SEGMENTO_004|RUC|2002061694|CLIENT_00005|HABIDO|SUSPENSION TEMPORAL|CAJAMARCA|Cajamarca|Cajamarca
SEGMENTO_004|RUC|2051609298|CLIENT_00844|HABIDO|ACTIVO|LIMA|Lima|Punta Hermosa
SEGMENTO_002|RUC|2056940528|CLIENT_00704|HABIDO|ACTIVO|LIMA|Lima|San Isidro
SEGMENTO_004|RUC|2016792398|CLIENT_00998|HABIDO|ACTIVO|LIMA|Lima|La Molina
SEGMENTO_004|RUC|2070410790|CLIENT_00505|HABIDO|ACTIVO|TACNA|Tacna|Tacna
SEGMENTO_004|RUC|2068423196|CLIENT_00030|HABIDO|ACTIVO|ANCASH|Santa|Chimbote
SEGMENTO_004|RUC|2001681016|CLIENT_00750|HABIDO|ACTIVO|LA LIBERTAD|Trujillo|Trujillo
SEGMENTO_004|RUC|2091789509|CLIENT_00886|HABIDO|ACTIVO|CALLAO|Prov. Const. del Callao|Callao
SEGMENTO_004|RUC|2070698896|CLIENT_00456|HABIDO|ACTIVO|LIMA|Lima|Lince
SEGMENTO_004|RUC|2083625607|CLIENT_00352|HABIDO|ACTIVO|LIMA|Lima|Miraflores
SEGMENTO_004|RUC|2007701500|CLIENT_00007|HABIDO|ACTIVO|LIMA|Lima|Villa El Salvador
SEGMENTO_004|RUC|2069458837|CLIENT_00566|HABIDO|ACTIVO|CUSCO|Cusco|Wanchaq
SEGMENTO_004|RUC|2096148900|CLIENT_00810|HABIDO|ACTIVO|LIMA|Lima|Comas
SEGMENTO_004|RUC|2043951639|CLIENT_00898|HABIDO|ACTIVO|LIMA|Lima|San Isidro
SEGMENTO_004|RUC|2004670915|CLIENT_00592|HABIDO|ACTIVO|CALLAO|Prov. Const. del Callao|Bellavista
SEGMENTO_004|RUC|2020901478|CLIENT_00179|HABIDO|ACTIVO|UCAYALI|Coronel Portillo|Manantay
SEGMENTO_004|RUC|2037323316|CLIENT_00110|HABIDO|ACTIVO|LA LIBERTAD|Pacasmayo|Guadalupe
SEGMENTO_004|RUC|2079494682|CLIENT_00959|HABIDO|ACTIVO|LIMA|Lima|Lima
SEGMENTO_004|RUC|2051560969|CLIENT_00910|HABIDO|ACTIVO|LIMA|Lima|La Victoria
SEGMENTO_004|RUC|2054885131|CLIENT_00758|HABIDO|ACTIVO|LIMA|Lima|Miraflores
SEGMENTO_004|RUC|2032321899|CLIENT_00907|HABIDO|ACTIVO|PIURA|Paita|Paita
SEGMENTO_002|RUC|2096223281|CLIENT_00078|HABIDO|ACTIVO|LA LIBERTAD|Trujillo|Huanchaco
SEGMENTO_004|RUC|2075649292|CLIENT_00761|HABIDO|ACTIVO|PIURA|Piura|Piura
SEGMENTO_004|RUC|2063051543|CLIENT_00629|HABIDO|ACTIVO|LIMA|Lima|La Molina
SEGMENTO_004|RUC|2059396553|CLIENT_00171|HABIDO|ACTIVO|LIMA|Lima|San Isidro
SEGMENTO_004|RUC|2002205885|CLIENT_00974|HABIDO|ACTIVO|LA LIBERTAD|Trujillo|Trujillo
SEGMENTO_004|RUC|2080122729|CLIENT_00270|HABIDO|ACTIVO|ANCASH|Santa|Chimbote
SEGMENTO_002|RUC|2028148322|CLIENT_00798|HABIDO|ACTIVO|JUNIN|Huancayo|El Tambo
SEGMENTO_004|RUC|2078299854|CLIENT_00460|HABIDO|ACTIVO|LIMA|Lima|Carabayllo
SEGMENTO_002|RUC|2078929230|CLIENT_00522|HABIDO|ACTIVO|LIMA|Lima|Villa El Salvador
SEGMENTO_004|RUC|2045855183|CLIENT_00181|HABIDO|ACTIVO|LIMA|Lima|Ate
SEGMENTO_004|RUC|2018501249|CLIENT_00107|HABIDO|ACTIVO|LIMA|Lima|Surquillo
SEGMENTO_004|RUC|2075863671|CLIENT_00860|HABIDO|ACTIVO|LIMA|Lima|La Victoria
SEGMENTO_004|RUC|2018744971|CLIENT_00926|HABIDO|ACTIVO|LIMA|Lima|Miraflores
SEGMENTO_004|RUC|2035559917|CLIENT_00985|HABIDO|ACTIVO|PIURA|Piura|Piura
SEGMENTO_004|RUC|2054335919|CLIENT_00098|HABIDO|ACTIVO|LIMA|Lima|Lima
SEGMENTO_004|RUC|2006706420|CLIENT_00618|HABIDO|ACTIVO|LIMA|Lima|San Juan de Lurigancho
SEGMENTO_004|RUC|2067617220|CLIENT_00473|HABIDO|ACTIVO|ANCASH|Santa|Nuevo Chimbote
SEGMENTO_004|RUC|2002509216|CLIENT_00632|HABIDO|ACTIVO|PIURA|Piura|Castilla
SEGMENTO_004|RUC|2005956371|CLIENT_00911|HABIDO|ACTIVO|LIMA|Lima|San Juan de Miraflores
SEGMENTO_004|RUC|2079513695|CLIENT_00366|HABIDO|ACTIVO|ANCASH|Santa|Chimbote
SEGMENTO_004|RUC|2031569282|CLIENT_00055|HABIDO|ACTIVO|CALLAO|Prov. Const. del Callao|Callao
SEGMENTO_004|RUC|2065299671|CLIENT_00567|HABIDO|BAJA DE OFICIO|CUSCO|Cusco|Wanchaq
SEGMENTO_004|RUC|2062557489|CLIENT_00942|HABIDO|ACTIVO|LIMA|Lima|Lima
SEGMENTO_004|RUC|2020585312|CLIENT_00189|HABIDO|ACTIVO|AREQUIPA|Arequipa|Jacobo Hunter
SEGMENTO_004|RUC|2008001207|CLIENT_00593|HABIDO|SUSPENSION TEMPORAL|LIMA|Lima|La Victoria
SEGMENTO_004|RUC|2097713662|CLIENT_00685|HABIDO|ACTIVO|LIMA|Lima|Pueblo Libre
SEGMENTO_004|RUC|2074167428|CLIENT_00982|HABIDO|ACTIVO|LIMA|Lima|Santiago de Surco
SEGMENTO_004|RUC|2039863336|CLIENT_00791|HABIDO|ACTIVO|AREQUIPA|Arequipa|Cerro Colorado
SEGMENTO_004|RUC|2038577653|CLIENT_00409|HABIDO|ACTIVO|UCAYALI|Coronel Portillo|Calleria
SEGMENTO_004|RUC|2007283332|CLIENT_00493|HABIDO|BAJA DE OFICIO|UCAYALI|Coronel Portillo|Calleria
SEGMENTO_002|RUC|2027501843|CLIENT_00533|HABIDO|ACTIVO|LIMA|Lima|Chorrillos
SEGMENTO_004|RUC|2022213767|CLIENT_00116|HABIDO|ACTIVO|LIMA|Lima|San Isidro
SEGMENTO_004|RUC|2031091013|CLIENT_00196|HABIDO|ACTIVO|PIURA|Sullana|Bellavista
SEGMENTO_004|RUC|2035737939|CLIENT_00788|HABIDO|SUSPENSION TEMPORAL|JUNIN|Huancayo|El Tambo
SEGMENTO_004|RUC|2024257504|CLIENT_00509|HABIDO|ACTIVO|LIMA|Lima|Lima
SEGMENTO_004|RUC|2041264624|CLIENT_00040|NO HABIDO|BAJA DE OFICIO|AREQUIPA|Arequipa|Arequipa
SEGMENTO_004|RUC|2099913198|CLIENT_00654|HABIDO|ACTIVO|LIMA|Lima|La Molina
SEGMENTO_004|RUC|2022643357|CLIENT_00298|HABIDO|ACTIVO|AREQUIPA|Arequipa|Arequipa
SEGMENTO_004|RUC|2086007246|CLIENT_00809|HABIDO|ACTIVO|LIMA|Lima|Miraflores
SEGMENTO_002|RUC|2006121666|CLIENT_00662|HABIDO|ACTIVO|LIMA|Lima|Lima
SEGMENTO_004|RUC|2069910455|CLIENT_00192|HABIDO|ACTIVO|LIMA|Lima|Santiago de Surco
SEGMENTO_004|RUC|2044236396|CLIENT_00833|HABIDO|ACTIVO|LIMA|Lima|San Borja
SEGMENTO_004|RUC|2002271273|CLIENT_00273|HABIDO|ACTIVO|LIMA|Lima|Santiago de Surco
SEGMENTO_004|RUC|2014709746|CLIENT_00875|HABIDO|ACTIVO|LIMA|Lima|Lima
SEGMENTO_004|RUC|2088087005|CLIENT_00689|HABIDO|ACTIVO|LA LIBERTAD|Trujillo|Trujillo
SEGMENTO_004|RUC|2052323757|CLIENT_00530|HABIDO|ACTIVO|LIMA|Lima|San Isidro
SEGMENTO_004|RUC|2050334437|CLIENT_00131|HABIDO|ACTIVO|LIMA|Lima|San Miguel
SEGMENTO_004|RUC|2012621430|CLIENT_00065|HABIDO|ACTIVO|LIMA|Lima|San Isidro
SEGMENTO_004|RUC|2045121201|CLIENT_00767|HABIDO|ACTIVO|LIMA|Lima|La Victoria
SEGMENTO_004|RUC|2009737179|CLIENT_00686|HABIDO|BAJA DE OFICIO|LIMA|Lima|Lima
SEGMENTO_004|RUC|2015571136|CLIENT_00819|HABIDO|ACTIVO|LIMA|Lima|Villa María del Triunfo
SEGMENTO_004|RUC|2097496783|CLIENT_00785|HABIDO|ACTIVO|LAMBAYEQUE|Chiclayo|La Victoria
SEGMENTO_004|RUC|2097519862|CLIENT_00745|HABIDO|ACTIVO|PIURA|Piura|Veintiseis de Octubre
SEGMENTO_004|RUC|2028857166|CLIENT_00631|HABIDO|ACTIVO|LIMA|Lima|Comas
SEGMENTO_004|RUC|2069655698|CLIENT_00548|HABIDO|ACTIVO|AREQUIPA|Arequipa|Yanahuara
SEGMENTO_002|RUC|1042311948|CLIENT_00722|HABIDO|ACTIVO|LIMA|Lima|Independencia
SEGMENTO_004|RUC|2092536593|CLIENT_00425|HABIDO|ACTIVO|LIMA|Lima|La Victoria
SEGMENTO_004|RUC|2009056636|CLIENT_00705|NO HABIDO|SUSPENSION TEMPORAL|LIMA|Lima|Santiago de Surco
SEGMENTO_004|RUC|2069507116|CLIENT_00675|HABIDO|ACTIVO|SAN MARTIN|Rioja|Rioja
SEGMENTO_004|RUC|2013392711|CLIENT_00135|HABIDO|ACTIVO|LIMA|Lima|San Borja
SEGMENTO_004|RUC|2029619768|CLIENT_00671|HABIDO|ACTIVO|LIMA|Lima|Lince
SEGMENTO_004|RUC|2033646347|CLIENT_00497|HABIDO|ACTIVO|LA LIBERTAD|Trujillo|Trujillo
SEGMENTO_004|RUC|2083952379|CLIENT_00646|HABIDO|ACTIVO|LA LIBERTAD|Trujillo|Trujillo
SEGMENTO_004|RUC|2088594219|CLIENT_00472|HABIDO|ACTIVO|CALLAO|Prov. Const. del Callao|Callao
SEGMENTO_004|RUC|2076815007|CLIENT_00152|HABIDO|ACTIVO|JUNIN|Huancayo|Huancayo
SEGMENTO_004|RUC|2003216433|CLIENT_00243|HABIDO|ACTIVO|CALLAO|Prov. Const. del Callao|Ventanilla
SEGMENTO_004|RUC|2033935445|CLIENT_00287|HABIDO|ACTIVO|LIMA|Lima|San Borja
SEGMENTO_002|RUC|2039754476|CLIENT_00765|HABIDO|ACTIVO|LIMA|Lima|Surquillo
SEGMENTO_004|RUC|2024298306|CLIENT_00511|HABIDO|ACTIVO|LIMA|Lima|San Juan de Lurigancho
SEGMENTO_004|RUC|2007346444|CLIENT_00407|HABIDO|ACTIVO|LIMA|Lima|Chorrillos
SEGMENTO_004|RUC|2058262861|CLIENT_00231|HABIDO|ACTIVO|LA LIBERTAD|Trujillo|Trujillo
SEGMENTO_004|RUC|2018488844|CLIENT_00289|HABIDO|ACTIVO|LIMA|Lima|Los Olivos
SEGMENTO_004|RUC|2072200035|CLIENT_00550|HABIDO|ACTIVO|LIMA|Lima|Breña
SEGMENTO_004|RUC|1038544262|CLIENT_00966|HABIDO|ACTIVO|LIMA|Lima|Jesús María
SEGMENTO_004|RUC|2093305474|CLIENT_00330|HABIDO|ACTIVO|TACNA|Tacna|Tacna
SEGMENTO_004|RUC|2044662368|CLIENT_00741|HABIDO|ACTIVO|CUSCO|Cusco|Cusco
SEGMENTO_002|RUC|2010945037|CLIENT_00252|HABIDO|ACTIVO|LIMA|Lima|La Molina
SEGMENTO_004|RUC|2017768500|CLIENT_00417|HABIDO|ACTIVO|LIMA|Lima|Santiago de Surco
SEGMENTO_004|RUC|2027354004|CLIENT_00836|HABIDO|ACTIVO|CALLAO|Prov. Const. del Callao|Callao
SEGMENTO_004|RUC|2067912703|CLIENT_00808|HABIDO|ACTIVO|LIMA|Lima|La Victoria
SEGMENTO_004|RUC|2097027071|CLIENT_00616|HABIDO|ACTIVO|AREQUIPA|Arequipa|Arequipa
SEGMENTO_002|RUC|2045107949|CLIENT_00795|HABIDO|ACTIVO|LIMA|Lima|Ate
SEGMENTO_004|RUC|2072946039|CLIENT_00824|HABIDO|ACTIVO|CUSCO|Cusco|San Sebastian
SEGMENTO_004|RUC|2098279770|CLIENT_00182|HABIDO|ACTIVO|AYACUCHO|Huamanga|Ayacucho
SEGMENTO_004|RUC|2082378549|CLIENT_00977|HABIDO|ACTIVO|PIURA|Piura|Piura
SEGMENTO_004|RUC|2011119672|CLIENT_00938|HABIDO|ACTIVO|LIMA|Lima|Miraflores
SEGMENTO_004|RUC|2092679466|CLIENT_00431|HABIDO|ACTIVO|LIMA|Lima|San Martín de Porres
SEGMENTO_004|RUC|2059315520|CLIENT_00186|HABIDO|ACTIVO|LIMA|Lima|Breña
SEGMENTO_004|RUC|2050502220|CLIENT_00468|HABIDO|ACTIVO|CUSCO|Cusco|Wanchaq
SEGMENTO_002|RUC|2021159453|CLIENT_00381|HABIDO|ACTIVO|LIMA|Lima|Santa Anita
SEGMENTO_004|RUC|2094370630|CLIENT_00139|HABIDO|ACTIVO|LIMA|Lima|San Miguel
SEGMENTO_002|RUC|2078694927|CLIENT_00385|HABIDO|ACTIVO|LIMA|Lima|Lima
SEGMENTO_004|RUC|2080608107|CLIENT_00240|HABIDO|ACTIVO|LIMA|Lima|San Juan de Lurigancho
SEGMENTO_004|RUC|2083401881|CLIENT_00445|HABIDO|ACTIVO|CAJAMARCA|Jaén|Pucara
SEGMENTO_004|RUC|2095429301|CLIENT_00224|HABIDO|ACTIVO|ANCASH|Santa|Nuevo Chimbote
SEGMENTO_004|RUC|2046766017|CLIENT_00089|HABIDO|ACTIVO|CALLAO|Prov. Const. del Callao|La Perla
SEGMENTO_004|RUC|2043108067|CLIENT_00772|HABIDO|ACTIVO|LIMA|Lima|La Victoria
SEGMENTO_004|RUC|2003837536|CLIENT_00746|HABIDO|ACTIVO|LA LIBERTAD|Chepén|Chepen
SEGMENTO_004|RUC|2084282369|CLIENT_00074|HABIDO|ACTIVO|PIURA|Piura|Piura
SEGMENTO_004|RUC|2039889808|CLIENT_00627|HABIDO|SUSPENSION TEMPORAL|CAJAMARCA|Cajamarca|Cajamarca
SEGMENTO_004|RUC|2089657456|CLIENT_00807|HABIDO|ACTIVO|LIMA|Lima|Chorrillos
SEGMENTO_004|RUC|2025216315|CLIENT_00075|HABIDO|ACTIVO|LA LIBERTAD|Trujillo|Trujillo
SEGMENTO_004|RUC|2015243618|CLIENT_00254|HABIDO|ACTIVO|APURIMAC|Abancay|Abancay
SEGMENTO_004|RUC|2083627939|CLIENT_00277|HABIDO|ACTIVO|LA LIBERTAD|Trujillo|Trujillo
SEGMENTO_004|RUC|2024916491|CLIENT_00984|HABIDO|ACTIVO|LIMA|Lima|Surquillo
SEGMENTO_004|RUC|2065010802|CLIENT_00191|HABIDO|ACTIVO|APURIMAC|Abancay|Abancay
SEGMENTO_004|RUC|2045140447|CLIENT_00274|HABIDO|ACTIVO|PIURA|Sullana|Sullana
SEGMENTO_004|RUC|2088171360|CLIENT_00941|HABIDO|ACTIVO|LIMA|Lima|San Isidro
SEGMENTO_004|RUC|2004492803|CLIENT_00211|HABIDO|ACTIVO|LIMA|Lima|Lince
SEGMENTO_004|RUC|2099870926|CLIENT_00868|HABIDO|ACTIVO|MOQUEGUA|Ilo|Ilo
SEGMENTO_004|RUC|2030249779|CLIENT_00177|HABIDO|ACTIVO|ICA|Ica|Ica
SEGMENTO_004|RUC|2014622738|CLIENT_00043|HABIDO|ACTIVO|CUSCO|Cusco|Cusco
SEGMENTO_004|RUC|2014647743|CLIENT_00166|HABIDO|ACTIVO|LIMA|Lima|Lurigancho
SEGMENTO_004|RUC|2052009555|CLIENT_00491|HABIDO|BAJA DE OFICIO|PIURA|Piura|Castilla
SEGMENTO_004|RUC|2070129626|CLIENT_00728|HABIDO|ACTIVO|LIMA|Lima|San Luis
SEGMENTO_004|RUC|2025439397|CLIENT_00590|HABIDO|ACTIVO|LIMA|Lima|San Juan de Miraflores
SEGMENTO_004|RUC|2026874104|CLIENT_00981|HABIDO|ACTIVO|LIMA|Lima|Magdalena del Mar
SEGMENTO_004|RUC|2011456069|CLIENT_00313|HABIDO|ACTIVO|LIMA|Lima|Chorrillos
SEGMENTO_004|RUC|2050766085|CLIENT_00699|HABIDO|ACTIVO|LIMA|Lima|Magdalena del Mar
SEGMENTO_004|RUC|2045742723|CLIENT_00001|HABIDO|ACTIVO|LIMA|Lima|Miraflores
SEGMENTO_004|RUC|2021245754|CLIENT_00454|HABIDO|ACTIVO|LA LIBERTAD|Trujillo|Trujillo
SEGMENTO_004|RUC|2025969955|CLIENT_00430|HABIDO|ACTIVO|JUNIN|Huancayo|El Tambo
SEGMENTO_004|RUC|2071854449|CLIENT_00591|HABIDO|BAJA DE OFICIO|LIMA|Lima|San Juan de Lurigancho
SEGMENTO_004|RUC|2078938243|CLIENT_00676|HABIDO|ACTIVO|LIMA|Lima|Lince
SEGMENTO_004|RUC|2054854170|CLIENT_00245|HABIDO|ACTIVO|LIMA|Lima|Lima
SEGMENTO_004|RUC|2030716976|CLIENT_00848|HABIDO|ACTIVO|LIMA|Lima|Miraflores
SEGMENTO_002|RUC|2076627493|CLIENT_00738|HABIDO|ACTIVO|LIMA|Lima|La Victoria
SEGMENTO_004|RUC|2030814352|CLIENT_00987|HABIDO|ACTIVO|CUSCO|Cusco|Cusco
SEGMENTO_004|RUC|2094456978|CLIENT_00488|HABIDO|ACTIVO|PIURA|Talara|Mancora
SEGMENTO_004|RUC|2060524559|CLIENT_00389|HABIDO|ACTIVO|CALLAO|Prov. Const. del Callao|Bellavista
SEGMENTO_004|RUC|2037220961|CLIENT_00351|HABIDO|ACTIVO|LIMA|Lima|La Molina
SEGMENTO_004|RUC|2091907227|CLIENT_00779|HABIDO|ACTIVO|LA LIBERTAD|Trujillo|Trujillo
SEGMENTO_004|RUC|2069670596|CLIENT_00647|HABIDO|ACTIVO|LIMA|Lima|Santiago de Surco
